시구,설치장소,주소,급속충전기(대),완속충전기(대)
전체,위례롯데캐슬,경기도 하남시 학암동 위례중앙로 215,2 ,5 
전체,하남 미사강변9단지아파트,경기도 하남시 선동 미사강변한강로 110,1 ,3 
전체,하남두산위브파크,경기도 하남시 신장동 하남대로 747,0 ,1 
전체,하남라인아파트,경기도 하남시 덕풍동 하남대로 895,1 ,0 
전체,하남미사19단지,경기도 하남시 망월동 미사강변대로 135,1 ,3 
전체,하남신장현대홈타운,경기도 하남시 신장동 신장로76번길 50-1,1 ,1 
전체,하남은행아파트,경기도 하남시 창우동 대청로116번길 30,1 ,2 
전체,하남제일풍경채1단지,경기도 하남시 덕풍북로71번길 30-1,1 ,0 
전체,하남제일풍경채2단지,경기도 하남시 덕풍북로71번길 30,1 ,0 
전체,하남지사,경기도 하남시 검단산로 233,1 ,2 
전체,힐즈파크푸르지오2단지,경기도 하남시 풍산동 626,0 ,3 
전체,고포수변공원 캠핑장,경상남도 하동군 금성면 고포리 543-141,1 ,0 
전체,북천보건지소,-,1 ,0 
전체,최참판댁 소형 주차장,경상남도 하동군 악양면 평사리 378-9,1 ,0 
전체,하동 복합교통타운 주차장 전기차충전소,경상남도 하동군 하동읍 비파리 250,2 ,0 
전체,하동군 농업기술센터 충전소,경상남도 하동군 적량면 동산리 1694,1 ,0 
전체,하동군 다목적캠핑장 충전소,경상남도 하동군 옥종면 두양리 28-11,1 ,0 
전체,하동군 수도사업과 주차장,경상남도 하동군 하동읍 신기리 3-10,1 ,0 
전체,하동대경송림타운,-,0 ,2 
전체,하동송보파인빌,-,0 ,1 
전체,하동지사,-,1 ,2 
전체,화개장터 주차장,경상남도 하동군 화개면 탑리 734-5,1 ,0 
전체,용산역 아이파크몰,서울특별시 한강대로 23길 55,10 ,11 
전체,공단복지회관,경상남도 함안군 법수면 윤외리 1475-11,1 ,0 
전체,광려천메트로자이 아파트,경상남도 함안군 칠원읍 오곡리 1-1,1 ,2 
전체,광려천벽산블루밍 아파트,경상남도 함안군 칠원읍 오곡리 87,1 ,0 
전체,광려천벽산블루밍2차아파트,경상남도 함안군 칠원읍 오곡리 113,1 ,1 
전체,법수문화마을회관,경상남도 함안군 법수면 우거리 1003-3,1 ,0 
전체,산인공단회관,경상남도 함안군 산인면 신산리 578,1 ,0 
전체,서정에이스아파트,경상남도 함안군 법수면 윤외리 168,0 ,1 
전체,칠북면 보건지소,경상남도 함안군 칠북면 검단리 379-3,1 ,0 
전체,칠북면사무소,경상남도 함안군 칠북면 검단리 1289-2,1 ,0 
전체,파수공단복지회관,경상남도 함안군 함안면 파수리 465-9,1 ,0 
전체,함안 시외버스터미널,경상남도 함안군 가야읍 말산리 616,1 ,0 
전체,함안공설운동장,경상남도 함안군 가야읍 도항리 264-1,1 ,0 
전체,함안군청,경상남도 함안군 가야읍 말산리 213,1 ,0 
전체,함안지사,경상남도 함안군 가야읍 도항리 344,1 ,2 
전체,농업기술센터 주차장,경상남도 함양군 함양읍 이은리 67,1 ,0 
전체,대봉산휴양밸리 주차장,경상남도 함양군 병곡면 광평리 663,1 ,0 
전체,라비두스,경상남도 함양군 함양읍 교산중앙길 23,0 ,2 
전체,백무동계곡 주차장,경상남도 함양군 마천면 강청리 194,1 ,0 
전체,상림공원,경상남도 함양군 함양읍 교산리 1069-4,1 ,0 
전체,상림제2주차장,경상남도 함양군 함양읍 죽곡리 255-1,1 ,0 
전체,수동공영주차장,경상남도 함양군 수동면 화산리 1186-4,1 ,0 
전체,안의면사무소,경상남도 함양군 안의면 금성길 7,1 ,0 
전체,하림공원,경상남도 함양군 함양읍 용평리 118,1 ,0 
전체,함양군청 주차장,경상남도 함양군 함양읍 운림리 31-2,1 ,0 
전체,함양시장 제1주차장,경상남도 함양군 함양읍 용평리 607-119,1 ,0 
전체,함양용추오토캠핑장,경상남도 함양군 안의면 상원리 758-2,1 ,0 
전체,함양지사,경상남도 함양군 함양읍 함양로 1207,1 ,2 
전체,나산면사무소,전라남도 함평군 나산면 삼축리 321-1,1 ,0 
전체,손불면사무소,전라남도 함평군 손불면 대전리 223-1,1 ,0 
전체,함평지사,전라남도 함평군 함평읍 내교리 485-12,0 ,2 
전체,함평지사(공용),전라남도 함평군 함평읍 내교리 485-12,1 ,1 
전체,대장경테마파크,경상남도 합천군 가야면 가야산로 1160,1 ,0 
전체,한국농어촌공사,경상남도 합천군 합천읍 합천리 117-2,1 ,0 
전체,합천영상테마파크,경상남도 합천군 용주면 가호리 256-5,1 ,0 
전체,합천지사,경상남도 합천군 합천읍 대야로 921,1 ,1 
전체,해남지사,전라남도 해남군 해남읍 해리 162,0 ,5 
전체,해남지사(공용),전라남도 해남군 해남읍 해리 162,2 ,2 
전체,Green Pole(반여부산은행),부산광역시 해운대구 반여동 1291-562,0 ,1 
전체,Green Pole(송정해수욕장),부산광역시 해운대구 송정동 706-1,1 ,1 
전체,경남아너스빌아파트,부산광역시 해운대구 좌동 1375,0 ,6 
전체,남부산지사,부산광역시 해운대구 우동 1388-8,1 ,7 
전체,메가센텀꿈에그린아파트,부산광역시 해운대구 반여동 1662,0 ,2 
전체,반여도서관,부산광역시 해운대구 반여동 1575-78,1 ,0 
전체,벡스코 제2전시장 지하주차장,부산광역시 해운대구 우동 1413-4,3 ,0 
전체,센텀동부센트레빌,부산광역시 해운대구 재송동 380-1,1 ,1 
전체,신세계 센텀점,부산광역시 해운대구 우동 1495,2 ,0 
전체,지상변압기일체형(송정KT앞 ),부산광역시 해운대구 송정광어골로 42(Green Pole),1 ,0 
전체,해운대구청별관,부산광역시 해운대구 재송동 1192,1 ,0 
전체,해운대더샵센텀누리 아파트,부산광역시 해운대구 재송동 1223,1 ,2 
전체,해운대메트로하이츠 아파트,부산광역시 해운대구 중동 149-1,0 ,2 
전체,홈플러스 센텀시티점,"부산광역시 해운대구 센텀동로 6 (우동, 홈플러스센템시티점)",1 ,0 
전체,LH스타힐스아파트,충청남도 홍성군 홍북읍 신경리 1204,2 ,4 
전체,광천전통시장,충청남도 홍성군 광천읍 광천리 200-16,1 ,0 
전체,구항면사무소 부설주차장,충청남도 홍성군 구항면 오봉리 735-1,2 ,0 
전체,금마면사무소 부설주차장,충청남도 홍성군 금마면 부평리 438-5,2 ,0 
전체,내포극동스타클래센트럴 아파트,충청남도 홍성군 홍북읍 신경리 928,1 ,3 
전체,내포롯데캐슬,충청남도 홍성군 홍북읍 신경리 1168 내포신도시 롯데캐슬,1 ,3 
전체,대교공원 주차장,충청남도 홍성군 홍성읍 대교리 410-2,2 ,0 
전체,장곡면 행정복지센터,충청남도 홍성군 장곡면 도산리 489-1,1 ,0 
전체,충청남도 교육청,충청남도 홍성군 홍북읍 신경리 544,2 ,0 
전체,홍성읍사무소 부설주차장,충청남도 홍성군 홍성읍 오관리 474-7,2 ,0 
전체,홍성지사,충청남도 홍성군 홍성읍 충서로 1417-6,1 ,1 
전체,홍성효성해링턴플레이스,충청남도 홍성군 홍북읍 신경리 1169,1 ,2 
전체,홍주성 옆 공영주차장,충청남도 홍성군 홍성읍 오관리 434-2,1 ,0 
전체,농어촌공사 홍천·춘천지사,강원도 홍천군 홍천읍 결운리 467,1 ,0 
전체,철정휴게소,강원도 홍천군 두촌면 철정리 991-6,2 ,0 
전체,홍천오드카운티,강원도 홍천군 홍천읍 갈마곡리 549,1 ,0 
전체,홍천지사,강원도 홍천군 홍천읍 연봉리 253-2,1 ,1 
전체,화양강휴게소,강원도 홍천군 두촌면 철정리 978-6,1 ,0 
전체,kcc스위첸아파트,경기도 화성시 청계동 550,1 ,3 
전체,금강3차아파트,경기도 화성시 청계동 514,0 ,3 
전체,금강에스쁘아아파트,"경기도 화성시 남양읍 화성로1081번길 49-10 (남양리, 푸르뫼금강에스쁘아)",0 ,3 
전체,금호어울림아파트 입주자대표회의,경기도 화성시 반송동 82,1 ,0 
전체,나래울종합사회복지관,경기도 화성시 능동 1130,1 ,0 
전체,남산공단,경기도 화성시 안녕동 178-175,1 ,0 
전체,남양우림그린빌리지아파트,"경기도 화성시 남양읍 남양성지로 8-5 (남양리, 우림아파트)",1 ,0 
전체,남양읍주민센터 공용주차장,경기도 화성시 남양읍 남양리 2226-7,1 ,0 
전체,남해오네뜨더테라스,경기도 화성시 오산동 874-2,0 ,3 
전체,대광파인밸리골드아파트,경기도 화성시 남양읍 신남리 1563,1 ,2 
전체,덕우공단 공영주차장,경기도 화성시 봉담읍 덕우리 278,1 ,0 
전체,동문굿모닝힐아파트,경기도 화성시 안녕동 211,1 ,3 
전체,동탄2 LH26단지(65BL),경기도 화성시 송동 681-127,1 ,3 
전체,동탄2 반도유보라 아이비파크1차아파트,경기도 화성시 청계동 533,1 ,3 
전체,동탄2 크린에너지센터,경기도 화성시 송동 681-244,1 ,0 
전체,동탄2 하우스디더레이크,경기도 화성시 송동 산 49-30,2 ,5 
전체,동탄2모아미래도아파트입주자대표회의,경기도 화성시 청계동 546,1 ,2 
전체,동탄2제일풍경채아파트,경기도 화성시 장지동 976,0 ,5 
전체,동탄2차한화꿈에그린아파트,경기도 화성시 반송동 200,1 ,3 
전체,동탄8동 행정복지센터,경기도 화성시 장지동 927,1 ,0 
전체,동탄복합문화센터,경기도 화성시 반송동 108,1 ,0 
전체,동탄시범월드반도아파트,경기도 화성시 반송동 80,1 ,4 
전체,동탄신일유토빌,경기도 화성시 석우동 56,1 ,3 
전체,동탄역 시범더샵센트럴시티,경기도 화성시 청계동 519,1 ,3 
전체,동탄역반도유보라아이비파크5차,경기도 화성시 오산동 967-1467,1 ,0 
전체,동탄역시범한화꿈에그린프레스티지,경기도 화성시 청계동 520,2 ,5 
전체,동화마을 신동아파밀리에,경기도 화성시 봉담읍 동화리 647,1 ,2 
전체,동화주차장,경기도 화성시 봉담읍 동화리 557,1 ,0 
전체,롯데캐슬알바트로스,경기도 화성시 청계동 541,1 ,4 
전체,반달마을푸르지오,경기도 화성시 반월동 885,1 ,1 
전체,반도유보라2차,경기도 화성시 영천동 716,1 ,3 
전체,봉담그대가3단지,"경기도 화성시 봉담읍 와우로15번길 10 (와우리, 봉담그대가3단지아파트)",1 ,4 
전체,봉담동일하이빌아파트,"경기도 화성시 봉담읍 동화길 82 (동화리, 동화마을동일하이빌아파트)",1 ,3 
전체,사강 공영주차장,경기도 화성시 송산면 사강리 675,1 ,0 
전체,상신리 공영주차장,경기도 화성시 향남읍 상신리 1295-2,1 ,0 
전체,서동탄역파크자이아파트,경기도 화성시 능동 1282,0 ,3 
전체,서신면 공영주차장,경기도 화성시 서신면 매화리 365-1,1 ,0 
전체,서해그랑블아파트,경기도 화성시 반송동 140,1 ,2 
전체,송산주차장,경기도 송산면 사강리 687-8,1 ,0 
전체,수원농협 하나로마트 봉담점,경기도 화성시 봉담읍 동화리 597-1,1 ,0 
전체,시범다은마을 포스코더샵,경기도 화성시 반송동 102,1 ,3 
전체,시범대원칸타빌아파트,경기도 화성시 청계동 516,1 ,1 
전체,시범예미지아파트,경기도 화성시 청계동 532,1 ,1 
전체,시범한빛마을한화꿈에그린아파트,경기도 화성시 반송동 21,1 ,3 
전체,시범호반베르디움아파트,경기도 화성시 청계동 525,1 ,0 
전체,신동탄SK뷰파크,경기도 화성시 반월동 944,2 ,5 
전체,신성미소지움2차아파트,경기도 화성시 향남읍 삼천병마로297번길 15,1 ,2 
전체,신안인스빌리베라,경기도 화성시 청계동 545,1 ,3 
전체,신안인스빌리베라2차아파트,경기도 화성시 청계동 547,1 ,3 
전체,안녕동공영주차장,경기도 화성시 안녕동 190-145,1 ,0 
전체,우정공영주차장,경기도 화성시 우정읍 조암리 265-1,1 ,0 
전체,융건릉(1),-,1 ,0 
전체,융건릉(2),경기도 화성시 안녕동 186-27,1 ,0 
전체,장경리공영주차장,경기도 화성시 옹진군 영흥면 내리 1656-2,1 ,0 
전체,제일오투그란데,경기도 화성시 향남읍 행정중앙2로 64,1 ,2 
전체,조암주차장,경기도 화성시 우정읍 조암리 366-1,1 ,0 
전체,중리주차장,경기도 화성시 중동 165,1 ,0 
전체,진안동공영주차장,경기도 화성시 진안동 874-1,1 ,0 
전체,폴리텍대학 화성캠퍼스,경기도 화성시 팔탄면 고주리 196-1,1 ,0 
전체,하가등천주차장,경기도 화성시 향남읍 장짐리 401-46,1 ,0 
전체,현대자동차사원아파트,"경기도 화성시 남양읍 남양로621번길 38 (남양리, 현대아파트)",0 ,2 
전체,호반베르디움 2단지,경기도 화성시 청계동 552,1 ,3 
전체,화성동탄상록예가,경기도 화성시 능동 1087,1 ,1 
전체,화성시 보건소,경기도 화성시 향남읍 발안리 309,2 ,0 
전체,화성지사,경기도 화성시 마도면 마도북로 403,2 ,1 
전체,화성태안푸르지오,경기도 화성시 기산동 370,1 ,0 
전체,화순광신프로그레스 아파트,전라남도 화순군 화순읍 대리 935,1 ,1 
전체,화순전남대병원,전라남도 화순군 화순읍 일심리 113,2 ,0 
전체,화순지사,전라남도 화순군 화순읍 삼천리 651,0 ,3 
전체,화순지사(공용),전라남도 화순군 화순읍 삼천리 651,2 ,1 
전체,한국전력 화천지사,-,1 ,0 
전체,화천지사,강원도 화천군 화천읍 상리 2-26,0 ,1 
전체,공근농공단지,강원도 횡성군 공근면 초원리 662-5,1 ,0 
전체,대동황토방 아파트,강원도 횡성군 횡성읍 읍하리 518,0 ,2 
전체,만세공원,강원도 횡성군 횡성읍 읍상리 545-1,1 ,0 
전체,먹거리단지,강원도 횡성군 횡성읍 곡교리 128-2,1 ,0 
전체,우천일반산업단지,강원도 횡성군 우천면 상하가리 440,1 ,0 
전체,원흥2차 아파트,강원도 횡성군 횡성읍 읍하리 395-2,0 ,1 
전체,횡성국민체육센터,강원도 횡성군 횡성읍 읍하리 260,1 ,0 
전체,횡성지사,강원도 횡성군 횡성읍 읍하리 561-7,0 ,1 
전체,2생활권 환승주차장1(A),세종특별자치시 나성동 719,2 ,0 
전체,2생활권 환승주차장2(B),세종특별자치시 나성동 778,2 ,0 
전체,가락마을10단지,세종특별자치시 고운동 1400,1 ,3 
전체,가락마을11단지,세종특별자치시 고운동 1409,1 ,1 
전체,가락마을17단지,세종특별자치시 고운동 1386,1 ,1 
전체,가락마을20단지 호반베르디움아파트,세종특별자치시 고운동 1396,1 ,3 
전체,가락마을21단지,세종특별자치시 고운동 1390,1 ,1 
전체,가락마을22,세종특별자치시 고운동 1387,1 ,2 
전체,가락마을3단지아파트,세종특별자치시 고운동 1708,1 ,2 
전체,가락마을4단지,세종특별자치시 고운동 1703,1 ,2 
전체,가락마을5단지,세종특별자치시 고운동 1705,1 ,3 
전체,가락마을9단지 아파트,세종특별자치시 고운동 1408,1 ,3 
전체,가온마을2단지,세종특별자치시 다정동 산 29,0 ,2 
전체,가재마을10단지,세종특별자치시 종촌동 656,1 ,2 
전체,가재마을11단지,세종특별자치시 종촌동 654,1 ,3 
